,id,Station,Boro,2019,2023,GTFS Stop ID,Station ID,Division,Line,Stop Name,Borough,CBD,Daytime Routes,Structure,Lat,Long,North Direction Label,South Direction Label,ADA,ADA Northbound,ADA Southbound,ADA Notes,Georeference,POINT,BLOCK GROUP,TRACT,DISTANCE
188,76,Bay Pkwy (N),B,"2,071,452","1,594,271",N07,76,BMT,Sea Beach,Bay Pkwy,Bk,FALSE,N,Open Cut,40.611815,-73.981848,Manhattan,Coney Island,0,0,0,,POINT (-73.981848 40.611815),POINT (-73.981848 40.611815),360470432003,36047043200,0.14310118213697526
189,36,Bay Ridge Av (R),B,"2,354,120","1,784,703",R42,36,BMT,4th Av,Bay Ridge Av,Bk,FALSE,R,Subway,40.634967,-74.023377,Manhattan,Bay Ridge,0,0,0,,POINT (-74.023377 40.634967),POINT (-74.023377 40.634967),360470068001,36047006800,0.12623182094067723
190,39,Bay Ridge-95 St (R),B,"1,743,441","1,176,225",R45,39,BMT,4th Av,Bay Ridge-95 St,Bk,FALSE,R,Subway,40.616622,-74.030876,Manhattan,Last Stop,0,0,0,,POINT (-74.030876 40.616622),POINT (-74.030876 40.616622),360470054003,36047005400,0.14600741303098622
191,443,Baychester Av (5),Bx,"1,094,872","540,493",502,443,IRT,Dyre Av,Baychester Av,Bx,FALSE,5,Open Cut,40.878663,-73.838591,Eastchester,Manhattan,0,0,0,,POINT (-73.838591 40.878663),POINT (-73.838591 40.878663),360050462081,36005046208,0.1909477872351528
192,202,Beach 105 St (S3),Q,"88,439","62,878",H14,202,IND,Rockaway,Beach 105 St,Q,FALSE,A S,Viaduct,40.583209,-73.827559,Inbound,Rockaway Park,0,0,0,,POINT (-73.827559 40.583209),POINT (-73.827559 40.583209),360810938001,36081093800,0.23227480698948225
193,208,Beach 25 St (A),Q,"517,164","318,542",H10,208,IND,Rockaway,Beach 25 St,Q,FALSE,A,Viaduct,40.600066,-73.761353,Manhattan,Far Rockaway,0,0,0,,POINT (-73.761353 40.600066),POINT (-73.761353 40.600066),360810998011,36081099801,0.27119228264277373
194,207,Beach 36 St (A),Q,"292,305","170,361",H09,207,IND,Rockaway,Beach 36 St,Q,FALSE,A,Viaduct,40.595398,-73.768175,Manhattan,Far Rockaway,0,0,0,,POINT (-73.768175 40.595398),POINT (-73.768175 40.595398),360810992002,36081099200,0.26836787927953815
195,206,Beach 44 St (A),Q,"215,701","140,167",H08,206,IND,Rockaway,Beach 44 St,Q,FALSE,A,Viaduct,40.592943,-73.776013,Manhattan,Far Rockaway,0,0,0,,POINT (-73.776013 40.592943),POINT (-73.776013 40.592943),360810972021,36081097202,0.26360702194364166
196,205,Beach 60 St (A),Q,"623,826","355,668",H07,205,IND,Rockaway,Beach 60 St,Q,FALSE,A,Viaduct,40.592374,-73.788522,Manhattan,Far Rockaway,0,0,0,,POINT (-73.788522 40.592374),POINT (-73.788522 40.592374),360810972021,36081097202,0.25421712994996554
197,204,Beach 67 St-Arverne By The Sea (A),Q,"718,008","474,975",H06,204,IND,Rockaway,Beach 67 St,Q,FALSE,A,Viaduct,40.590927,-73.796924,Manhattan,Far Rockaway,1,1,1,,POINT (-73.796924 40.590927),POINT (-73.796924 40.590927),360810954002,36081095400,0.24876610401137045
198,200,Beach 90 St (S3),Q,"348,771","172,663",H12,200,IND,Rockaway,Beach 90 St,Q,FALSE,A S,Viaduct,40.588034,-73.813641,Inbound,Rockaway Park,0,0,0,,POINT (-73.813641 40.588034),POINT (-73.813641 40.588034),360810942021,36081094202,0.238466875764741
199,201,Beach 98 St (S3),Q,"164,130","97,689",H13,201,IND,Rockaway,Beach 98 St,Q,FALSE,A S,Viaduct,40.585307,-73.820558,Inbound,Rockaway Park,0,0,0,,POINT (-73.820558 40.585307),POINT (-73.820558 40.585307),360810942011,36081094201,0.23553146926259372
200,120,Bedford Av (L),B,"7,836,366","8,399,477",L08,120,BMT,Canarsie,Bedford Av,Bk,FALSE,L,Subway,40.717304,-73.956872,Manhattan,Outbound,1,1,1,,POINT (-73.956872 40.717304),POINT (-73.956872 40.717304),360470553001,36047055300,0.046361488328132125
201,211,"Bedford Park Blvd (B,D)",Bx,"2,143,375","1,166,942",D03,211,IND,Concourse,Bedford Park Blvd,Bx,FALSE,B D,Subway,40.873244,-73.887138,Northbound,Manhattan,1,1,1,,POINT (-73.887138 40.873244),POINT (-73.887138 40.873244),360050413007,36005041300,0.15292988386839376
202,380,Bedford Park Blvd-Lehman College (4),Bx,"1,538,253","1,182,701",405,380,IRT,Jerome Av,Bedford Park Blvd-Lehman College,Bx,FALSE,4,Elevated,40.873412,-73.890064,Northbound,Manhattan,0,0,0,,POINT (-73.890064 40.873412),POINT (-73.890064 40.873412),360050409001,36005040900,0.15122521694479563
203,289,Bedford-Nostrand Avs (G),B,"2,795,387","1,985,142",G33,289,IND,Crosstown,Bedford-Nostrand Avs,Bk,FALSE,G,Subway,40.689627,-73.953522,Queens,Southbound,0,0,0,,POINT (-73.953522 40.689627),POINT (-73.953522 40.689627),360470243001,36047024300,0.07203799700851606
204,339,"Bergen St (2,3)",B,"1,208,319","990,992",236,339,IRT,Eastern Pky,Bergen St,Bk,FALSE,2 3,Subway,40.680829,-73.975098,Manhattan,Outbound,0,0,0,,POINT (-73.975098 40.680829),POINT (-73.975098 40.680829),360470129022,36047012902,0.07460401225805037
205,236,"Bergen St (F,G)",B,"3,577,496","2,701,492",F20,236,IND,6th Av - Culver,Bergen St,Bk,FALSE,F G,Subway,40.686145,-73.990862,Northbound,Southbound,0,0,0,,POINT (-73.990862 40.686145),POINT (-73.990862 40.686145),360470069012,36047006901,0.06909657783855584
206,45,Beverley Rd (Q),B,"1,048,249","795,709",D29,45,BMT,Broadway - Brighton,Beverley Rd,Bk,FALSE,Q,Open Cut,40.644031,-73.964492,Manhattan,Southbound,0,0,0,,POINT (-73.964492 40.644031),POINT (-73.964492 40.644031),360471522003,36047152200,0.11257218672922606
207,357,"Beverly Rd (2,5)",B,"1,284,232","951,520",245,357,IRT,Nostrand,Beverly Rd,Bk,FALSE,2 5,Subway,40.645098,-73.948959,Manhattan,Flatbush,0,0,0,,POINT (-73.948959 40.645098),POINT (-73.948959 40.645098),360470826002,36047082600,0.11525775845902915
208,103,"Bowery (J,Z)",M,"1,325,244","887,619",M19,103,BMT,Jamaica,Bowery,M,TRUE,J Z,Subway,40.72028,-73.993915,Brooklyn,Downtown,0,0,0,,POINT (-73.993915 40.72028),POINT (-73.993915 40.72028),360610018005,36061001800,0.03601182618251823
209,414,"Bowling Green (4,5)",M,"8,362,034","4,575,586",420,414,IRT,Lexington Av,Bowling Green,M,TRUE,4 5,Subway,40.704817,-74.014065,Uptown,Downtown,1,1,1,,POINT (-74.014065 40.704817),POINT (-74.014065 40.704817),360610013002,36061001300,0.05841413453951476
210,258,"Briarwood-Van Wyck Blvd (E,F)",Q,"1,501,152","1,046,884",F05,258,IND,Queens Blvd,Briarwood,Q,FALSE,E F,Subway,40.709179,-73.820574,Jamaica,Manhattan,0,0,0,,POINT (-73.820574 40.709179),POINT (-73.820574 40.709179),360810216031,36081021603,0.16970111171409696
211,55,"Brighton Beach (B,Q)",B,"3,745,994","2,635,382",D40,55,BMT,Broadway - Brighton,Brighton Beach,Bk,FALSE,B Q,Elevated,40.577621,-73.961376,Manhattan,Southbound,0,0,0,,POINT (-73.961376 40.577621),POINT (-73.961376 40.577621),360470360021,36047036002,0.17871678493359044
212,199,"Broad Channel (A,S3)",Q,"90,358","52,378",H04,199,IND,Rockaway,Broad Channel,Q,FALSE,A S,At Grade,40.608382,-73.815925,Inbound,Rockaways,0,0,0,,POINT (-73.815925 40.608382),POINT (-73.815925 40.608382),360811072011,36081107201,0.22297248697765537
213,107,"Broad St (J,Z)",M,"2,172,223","1,214,353",M23,107,BMT,Jamaica,Broad St,M,TRUE,J Z,Subway,40.706476,-74.011056,Brooklyn,Last Stop,0,0,0,,POINT (-74.011056 40.706476),POINT (-74.011056 40.706476),360610007001,36061000700,0.05546990996927809
214,286,Broadway (G),B,"1,506,905","1,112,371",G30,286,IND,Crosstown,Broadway,Bk,FALSE,G,Subway,40.706092,-73.950308,Queens,Southbound,0,0,0,,POINT (-73.950308 40.706092),POINT (-73.950308 40.706092),360470511001,36047051100,0.05930743400282367
215,4,"Broadway (N,W)",Q,"3,038,655","2,763,230",R05,4,BMT,Astoria,Broadway,Q,FALSE,N W,Elevated,40.76182,-73.925508,Astoria,Manhattan,0,0,0,,POINT (-73.925508 40.76182),POINT (-73.925508 40.76182),360810059003,36081005900,0.058899919049181564
216,621,"Broadway Junction (A,C,J,L,Z)",B,"2,759,349","1,647,748",A51,184,IND,8th Av - Fulton St,Broadway Junction,Bk,FALSE,A C,Subway,40.678334,-73.905316,Manhattan,Outbound,0,0,0,,POINT (-73.905316 40.678334),POINT (-73.905316 40.678334),360470367004,36047036700,0.1097885431727703
217,621,"Broadway Junction (A,C,J,L,Z)",B,"2,759,349","1,647,748",J27,92,BMT,Jamaica,Broadway Junction,Bk,FALSE,J Z,Elevated,40.679498,-73.904512,Outbound,Manhattan,0,0,0,,POINT (-73.904512 40.679498),POINT (-73.904512 40.679498),360470405001,36047040500,0.10956187178028301
218,621,"Broadway Junction (A,C,J,L,Z)",B,"2,759,349","1,647,748",L22,132,BMT,Canarsie,Broadway Junction,Bk,FALSE,L,Elevated,40.678856,-73.90324,Manhattan,Outbound,0,0,0,,POINT (-73.90324 40.678856),POINT (-73.90324 40.678856),360471142012,36047114201,0.11092730744049933
219,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",M,"12,455,155","9,268,403",637,408,IRT,Lexington Av,Bleecker St,M,TRUE,6,Subway,40.725915,-73.994659,Uptown,Downtown,1,1,1,,POINT (-73.994659 40.725915),POINT (-73.994659 40.725915),360610055022,36061005502,0.030882754184172266
220,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",M,"12,455,155","9,268,403",D21,230,IND,6th Av - Culver,Broadway-Lafayette St,M,TRUE,B D F M,Subway,40.725297,-73.996204,Uptown,Downtown,1,1,1,,POINT (-73.996204 40.725297),POINT (-73.996204 40.725297),360610055022,36061005502,0.03201991919103433
221,425,"Bronx Park East (2,5)",Bx,"769,303","456,352",212,425,IRT,Lenox - White Plains Rd,Bronx Park East,Bx,FALSE,2 5,Elevated,40.848828,-73.868457,Northbound,Manhattan,0,0,0,,POINT (-73.868457 40.848828),POINT (-73.868457 40.848828),360050220001,36005022000,0.14890484892372358
222,376,Brook Av (6),Bx,"1,823,468","1,104,521",618,376,IRT,Pelham,Brook Av,Bx,FALSE,6,Subway,40.807566,-73.91924,Northbound,Manhattan,0,0,0,,POINT (-73.91924 40.807566),POINT (-73.91924 40.807566),360050039005,36005003900,0.08347194232794192
223,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",M,"9,065,146","5,881,022",640,411,IRT,Lexington Av,Brooklyn Bridge-City Hall,M,TRUE,4 5 6,Subway,40.713065,-74.004131,Uptown,Downtown,1,1,1,,POINT (-74.004131 40.713065),POINT (-74.004131 40.713065),360610029012,36061002901,0.04642654828866958
224,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",M,"9,065,146","5,881,022",M21,105,BMT,Jamaica,Chambers St,M,TRUE,J Z,Subway,40.713243,-74.003401,Brooklyn,Downtown,1,1,1,,POINT (-74.003401 40.713243),POINT (-74.003401 40.713243),360610029012,36061002901,0.045953285519102306
225,361,Buhre Av (6),Bx,"1,146,032","758,972",602,361,IRT,Pelham,Buhre Av,Bx,FALSE,6,Elevated,40.84681,-73.832569,Pelham Bay,Manhattan,0,0,0,,POINT (-73.832569 40.84681),POINT (-73.832569 40.84681),360050266011,36005026601,0.17714061042289578
226,422,"Burke Av (2,5)",Bx,"1,000,896","532,937",209,422,IRT,Lenox - White Plains Rd,Burke Av,Bx,FALSE,2 5,Elevated,40.871356,-73.867164,Northbound,Manhattan,0,0,0,,POINT (-73.867164 40.871356),POINT (-73.867164 40.871356),360050336021,36005033602,0.16496257403422765
227,384,Burnside Av (4),Bx,"3,113,514","1,891,402",409,384,IRT,Jerome Av,Burnside Av,Bx,FALSE,4,Elevated,40.853453,-73.907684,Northbound,Manhattan,0,0,0,,POINT (-73.907684 40.853453),POINT (-73.907684 40.853453),360050243001,36005024300,0.12464680366940498
228,131,Bushwick Av-Aberdeen St (L),B,"600,188","548,179",L21,131,BMT,Canarsie,Bushwick Av-Aberdeen St,Bk,FALSE,L,Subway,40.682829,-73.905249,Manhattan,Outbound,0,0,0,,POINT (-73.905249 40.682829),POINT (-73.905249 40.682829),360470405001,36047040500,0.10675181048581646
229,325,Canal St (1),M,"1,984,827","1,148,885",135,325,IRT,Broadway - 7Av,Canal St,M,TRUE,1,Subway,40.722854,-74.006277,Uptown,Downtown,0,0,0,,POINT (-74.006277 40.722854),POINT (-74.006277 40.722854),360610037003,36061003700,0.03902833387425328
230,169,"Canal St (A,C,E)",M,"6,403,172","3,950,546",A34,169,IND,8th Av - Fulton St,Canal St,M,TRUE,A C E,Subway,40.720824,-74.005229,Uptown,Downtown,0,0,0,,POINT (-74.005229 40.720824),POINT (-74.005229 40.720824),360610033002,36061003300,0.040147779726905794
231,623,"Canal St (J,N,Q,R,W,Z,6)",M,"15,861,864","10,521,747",639,410,IRT,Lexington Av,Canal St,M,TRUE,6,Subway,40.718803,-74.000193,Uptown,Downtown,1,1,1,,POINT (-74.000193 40.718803),POINT (-74.000193 40.718803),360610045001,36061004500,0.03956269275466344
232,623,"Canal St (J,N,Q,R,W,Z,6)",M,"15,861,864","10,521,747",M20,104,BMT,Jamaica,Canal St,M,TRUE,J Z,Subway,40.718092,-73.999892,Brooklyn,Downtown,0,0,0,,POINT (-73.999892 40.718092),POINT (-73.999892 40.718092),360610041005,36061004100,0.040092200338722996
233,623,"Canal St (J,N,Q,R,W,Z,6)",M,"15,861,864","10,521,747",Q01,19,BMT,Manhattan Bridge,Canal St,M,TRUE,N Q,Subway,40.718383,-74.00046,Uptown,Downtown,0,0,0,,POINT (-74.00046 40.718383),POINT (-74.00046 40.718383),360610045001,36061004500,0.04005524795828929
234,623,"Canal St (J,N,Q,R,W,Z,6)",M,"15,861,864","10,521,747",R23,18,BMT,Broadway,Canal St,M,TRUE,R W,Subway,40.719527,-74.001775,Uptown,Downtown,0,0,0,,POINT (-74.001775 40.719527),POINT (-74.001775 40.719527),360610047002,36061004700,0.0395878738252006
235,138,Canarsie-Rockaway Pkwy (L),B,"3,302,691","861,420",L29,138,BMT,Canarsie,Canarsie-Rockaway Pkwy,Bk,FALSE,L,At Grade,40.646654,-73.90185,Manhattan,Last Stop,1,1,1,,POINT (-73.90185 40.646654),POINT (-73.90185 40.646654),360470974001,36047097400,0.13588899519828684
236,237,"Carroll St (F,G)",B,"3,615,019","2,625,017",F21,237,IND,6th Av - Culver,Carroll St,Bk,FALSE,F G,Subway,40.680303,-73.995048,Northbound,Southbound,0,0,0,,POINT (-73.995048 40.680303),POINT (-73.995048 40.680303),360470077004,36047007700,0.07541068036425362
237,365,Castle Hill Av (6),Bx,"1,954,511","1,051,526",607,365,IRT,Pelham,Castle Hill Av,Bx,FALSE,6,Elevated,40.834255,-73.851222,Pelham Bay,Manhattan,0,0,0,,POINT (-73.851222 40.834255),POINT (-73.851222 40.834255),360050206011,36005020601,0.1546842374290175
238,308,Cathedral Pkwy-110 St (1),M,"3,703,893","2,898,816",118,308,IRT,Broadway - 7Av,Cathedral Pkwy (110 St),M,FALSE,1,Subway,40.803967,-73.966847,Uptown,Downtown,0,0,0,,POINT (-73.966847 40.803967),POINT (-73.966847 40.803967),360610195001,36061019500,0.051978802390973335
239,155,"Cathedral Pkwy-110 St (B,C)",M,"2,396,624","1,684,290",A17,155,IND,8th Av - Fulton St,Cathedral Pkwy (110 St),M,FALSE,C B,Subway,40.800603,-73.958161,Uptown,Downtown,0,0,0,,POINT (-73.958161 40.800603),POINT (-73.958161 40.800603),360610197021,36061019702,0.05250160121367542
240,114,Central Av (M),B,"1,472,067","821,947",M10,114,BMT,Myrtle Av,Central Av,Bk,FALSE,M,Elevated,40.697857,-73.927397,Inbound,Middle Village,0,0,0,,POINT (-73.927397 40.697857),POINT (-73.927397 40.697857),360470423001,36047042300,0.08036045954323254
241,441,"Central Park North-110 St (2,3)",M,"2,666,985","1,598,022",227,441,IRT,Lenox - White Plains Rd,Central Park North (110 St),M,FALSE,2 3,Subway,40.799075,-73.951822,Uptown,Downtown,0,0,0,,POINT (-73.951822 40.799075),POINT (-73.951822 40.799075),360610186002,36061018600,0.05465212080971281
242,327,"Chambers St (1,2,3)",M,"5,941,546","3,782,605",137,327,IRT,Broadway - 7Av,Chambers St,M,TRUE,1 2 3,Subway,40.715478,-74.009266,Uptown,Downtown,1,1,1,,POINT (-74.009266 40.715478),POINT (-74.009266 40.715478),360610021003,36061002100,0.04682376362489721
243,624,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt (R,W)",M,"20,820,549","12,298,422",228,331,IRT,Clark St,Park Place,M,TRUE,2 3,Subway,40.713051,-74.008811,Uptown,Brooklyn,0,0,0,,POINT (-74.008811 40.713051),POINT (-74.008811 40.713051),360610021002,36061002100,0.048651048519018705
244,624,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt (R,W)",M,"20,820,549","12,298,422",A36,170,IND,8th Av - Fulton St,Chambers St,M,TRUE,A C,Subway,40.714111,-74.008585,Uptown,Brooklyn,0,0,0,,POINT (-74.008585 40.714111),POINT (-74.008585 40.714111),360610021001,36061002100,0.04762525323816994
245,624,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt (R,W)",M,"20,820,549","12,298,422",E01,171,IND,8th Av - Fulton St,World Trade Center,M,TRUE,E,Subway,40.712582,-74.009781,Uptown,Last Stop,1,1,1,,POINT (-74.009781 40.712582),POINT (-74.009781 40.712582),360610021002,36061002100,0.049552730348595427
246,624,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt (R,W)",M,"20,820,549","12,298,422",R25,21,BMT,Broadway,Cortlandt St,M,TRUE,R W,Subway,40.710668,-74.011029,Uptown,Downtown,1,1,1,,POINT (-74.011029 40.710668),POINT (-74.011029 40.710668),360610013005,36061001300,0.05183663439113328
247,93,"Chauncey St (J,Z)",B,"1,076,510","623,164",J28,93,BMT,Jamaica,Chauncey St,Bk,FALSE,J Z,Elevated,40.682893,-73.910456,Outbound,Manhattan,0,0,0,,POINT (-73.910456 40.682893),POINT (-73.910456 40.682893),360470369004,36047036900,0.10292583730531242
248,323,Christopher St-Sheridan Sq (1),M,"3,412,332","2,817,379",133,323,IRT,Broadway - 7Av,Christopher St-Stonewall,M,TRUE,1,Subway,40.733422,-74.002906,Uptown,Downtown,0,0,0,,POINT (-74.002906 40.733422),POINT (-74.002906 40.733422),360610073004,36061007300,0.028613656180224965
249,356,"Church Av (2,5)",B,"2,862,033","1,947,722",244,356,IRT,Nostrand,Church Av,Bk,FALSE,2 5,Subway,40.650843,-73.949575,Manhattan,Flatbush,1,1,1,,POINT (-73.949575 40.650843),POINT (-73.949575 40.650843),360470820003,36047082000,0.10960355776159539
250,44,"Church Av (B,Q)",B,"5,061,013","3,194,658",D28,44,BMT,Broadway - Brighton,Church Av,Bk,FALSE,B Q,Open Cut,40.650527,-73.962982,Manhattan,Southbound,0,0,0,,POINT (-73.962982 40.650527),POINT (-73.962982 40.650527),360470506001,36047050600,0.10646820864934488
251,243,"Church Av (F,G)",B,"3,051,736","2,060,505",F27,243,IND,6th Av - Culver,Church Av,Bk,FALSE,F G,Subway,40.644041,-73.979678,Northbound,Southbound,1,1,1,,POINT (-73.979678 40.644041),POINT (-73.979678 40.644041),360470496002,36047049600,0.11094321775124161
252,20,"City Hall (R,W)",M,"1,710,380","1,138,401",R24,20,BMT,Broadway,City Hall,M,TRUE,R W,Subway,40.713282,-74.006978,Uptown,Downtown,0,0,0,,POINT (-74.006978 40.713282),POINT (-74.006978 40.713282),360610031002,36061003100,0.047539945393325726
253,334,"Clark St (2,3)",B,"1,781,419","1,554,195",231,334,IRT,Clark St,Clark St,Bk,FALSE,2 3,Subway,40.697466,-73.993086,Manhattan,Outbound,0,0,0,,POINT (-73.993086 40.697466),POINT (-73.993086 40.697466),360470005011,36047000501,0.05814825665486685
254,290,Classon Av (G),B,"1,722,852","1,342,389",G34,290,IND,Crosstown,Classon Av,Bk,FALSE,G,Subway,40.688873,-73.96007,Queens,Southbound,0,0,0,,POINT (-73.96007 40.688873),POINT (-73.96007 40.688873),360470231001,36047023100,0.07022969193296688
255,89,Cleveland St (J),B,"880,879","440,455",J22,89,BMT,Jamaica,Cleveland St,Bk,FALSE,J,Elevated,40.679947,-73.884639,Outbound,Manhattan,0,0,0,,POINT (-73.884639 40.679947),POINT (-73.884639 40.679947),360471168002,36047116800,0.12446108038257439
256,177,Clinton-Washington Avs (C),B,"2,144,338","1,587,595",A44,177,IND,8th Av - Fulton St,Clinton-Washington Avs,Bk,FALSE,C,Subway,40.683263,-73.965838,Manhattan,Outbound,0,0,0,,POINT (-73.965838 40.683263),POINT (-73.965838 40.683263),360470199003,36047019900,0.0739034370851586
257,291,Clinton-Washington Avs (G),B,"1,609,332","1,263,928",G35,291,IND,Crosstown,Clinton-Washington Avs,Bk,FALSE,G,Subway,40.688089,-73.966839,Queens,Southbound,0,0,0,,POINT (-73.966839 40.688089),POINT (-73.966839 40.688089),360470197004,36047019700,0.06897977705096055
258,58,"Coney Island-Stillwell Av (D,F,N,Q)",B,"4,579,191","3,220,518",D43,58,BMT,Sea Beach / West End / Culver / Brighton,Coney Island-Stillwell Av,Bk,FALSE,D F N Q,Viaduct,40.577422,-73.981233,Manhattan,Last Stop,1,1,1,,POINT (-73.981233 40.577422),POINT (-73.981233 40.577422),360470350002,36047035000,0.17749956837412365
259,46,Cortelyou Rd (Q),B,"1,957,538","1,296,344",D30,46,BMT,Broadway - Brighton,Cortelyou Rd,Bk,FALSE,Q,Open Cut,40.640927,-73.963891,Manhattan,Southbound,0,0,0,,POINT (-73.963891 40.640927),POINT (-73.963891 40.640927),360470520001,36047052000,0.11573338589188498
260,606,"Court Sq (E,G,M,7)",Q,"7,033,377","5,381,184",719,462,IRT,Flushing,Court Sq,Q,FALSE,7,Elevated,40.747023,-73.945264,Outbound,Manhattan,1,1,1,,POINT (-73.945264 40.747023),POINT (-73.945264 40.747023),360810019011,36081001901,0.03952878476502936
261,606,"Court Sq (E,G,M,7)",Q,"7,033,377","5,381,184",F09,274,IND,Queens Blvd,Court Sq-23 St,Q,FALSE,E M,Subway,40.747846,-73.946,Outbound,Manhattan,2,1,0,Manhattan-bound only,POINT (-73.946 40.747846),POINT (-73.946 40.747846),360810019031,36081001903,0.03864917742979404
262,606,"Court Sq (E,G,M,7)",Q,"7,033,377","5,381,184",G22,281,IND,Crosstown,Court Sq,Q,FALSE,G,Subway,40.746554,-73.943832,Last Stop,Brooklyn,1,1,1,,POINT (-73.943832 40.746554),POINT (-73.943832 40.746554),360810019011,36081001901,0.041025893530786964
263,620,"Court St (R)/Borough Hall (2,3,4,5)",B,"10,135,722","6,066,699",232,335,IRT,Clark St,Borough Hall,Bk,FALSE,2 3,Subway,40.693219,-73.989998,Manhattan,Outbound,1,1,1,,POINT (-73.989998 40.693219),POINT (-73.989998 40.693219),360470011001,36047001100,0.061971943369561
264,620,"Court St (R)/Borough Hall (2,3,4,5)",B,"10,135,722","6,066,699",423,415,IRT,Eastern Pky,Borough Hall,Bk,FALSE,4 5,Subway,40.692404,-73.990151,Manhattan,Outbound,2,1,0,Manhattan-bound only,POINT (-73.990151 40.692404),POINT (-73.990151 40.692404),360470009001,36047000900,0.0627979682553466
265,620,"Court St (R)/Borough Hall (2,3,4,5)",B,"10,135,722","6,066,699",R28,24,BMT,Broadway,Court St,Bk,FALSE,R,Subway,40.6941,-73.991777,Manhattan,Southbound,0,0,0,,POINT (-73.991777 40.6941),POINT (-73.991777 40.6941),360470009001,36047000900,0.06129536466161301
266,87,"Crescent St (J,Z)",B,"1,391,945","756,318",J20,87,BMT,Jamaica,Crescent St,Bk,FALSE,J Z,Elevated,40.683194,-73.873785,Outbound,Manhattan,0,0,0,,POINT (-73.873785 40.683194),POINT (-73.873785 40.683194),360471178001,36047117800,0.13148800957121187
267,345,"Crown Heights-Utica Av (3,4)",B,"7,933,008","5,071,387",250,345,IRT,Eastern Pky,Crown Hts-Utica Av,Bk,FALSE,3 4,Subway,40.668897,-73.932942,Manhattan,Outbound,1,1,1,,POINT (-73.932942 40.668897),POINT (-73.932942 40.668897),360470351021,36047035102,0.100017175390027
268,375,Cypress Av (6),Bx,"1,043,922","501,060",617,375,IRT,Pelham,Cypress Av,Bx,FALSE,6,Subway,40.805368,-73.914042,Northbound,Manhattan,0,0,0,,POINT (-73.914042 40.805368),POINT (-73.914042 40.805368),360050027022,36005002702,0.08626204720501471
269,86,Cypress Hills (J),B,"420,647","286,484",J19,86,BMT,Jamaica,Cypress Hills,Bk,FALSE,J,Elevated,40.689941,-73.87255,Queens,Manhattan,0,0,0,,POINT (-73.87255 40.689941),POINT (-73.87255 40.689941),360471180001,36047118000,0.12899912472958164
270,26,"DeKalb Av (B,Q,R)",B,"6,708,640","4,272,247",R30,26,BMT,Broadway - Brighton,DeKalb Av,Bk,FALSE,B Q R,Subway,40.690635,-73.981824,Manhattan,Southbound,1,1,1,,POINT (-73.981824 40.690635),POINT (-73.981824 40.690635),360470015021,36047001502,0.06430182890866964
271,127,DeKalb Av (L),B,"3,290,894","2,772,609",L16,127,BMT,Canarsie,DeKalb Av,Bk,FALSE,L,Subway,40.703811,-73.918425,Manhattan,Outbound,0,0,0,,POINT (-73.918425 40.703811),POINT (-73.918425 40.703811),360470443004,36047044300,0.0831274115199021
272,625,"Delancey St (F)/Essex St (J,M,Z)",M,"8,861,296","7,083,681",F15,233,IND,6th Av - Culver,Delancey St-Essex St,M,TRUE,F,Subway,40.718611,-73.988114,Uptown,Brooklyn,0,0,0,,POINT (-73.988114 40.718611),POINT (-73.988114 40.718611),360610018003,36061001800,0.036521452832544245
273,625,"Delancey St (F)/Essex St (J,M,Z)",M,"8,861,296","7,083,681",M18,102,BMT,Jamaica,Delancey St-Essex St,M,TRUE,M J Z,Subway,40.718315,-73.987437,Brooklyn,Inbound,0,0,0,,POINT (-73.987437 40.718315),POINT (-73.987437 40.718315),360610018002,36061001800,0.036746090866923584
274,244,Ditmas Av (F),B,"1,177,275","848,061",F29,244,IND,6th Av - Culver,Ditmas Av,Bk,FALSE,F,Elevated,40.636119,-73.978172,Manhattan,Southbound,0,0,0,,POINT (-73.978172 40.636119),POINT (-73.978172 40.636119),360470486003,36047048600,0.11892388971522738
275,299,Dyckman St (1),M,"2,079,656","1,512,897",109,299,IRT,Broadway - 7Av,Dyckman St,M,FALSE,1,Elevated,40.860531,-73.925536,The Bronx,Downtown,1,1,1,,POINT (-73.925536 40.860531),POINT (-73.925536 40.860531),360610283002,36061028300,0.12073088857869228
276,144,Dyckman St (A),M,"2,238,372","1,306,098",A03,144,IND,8th Av - Fulton St,Dyckman St,M,FALSE,A,Subway,40.865491,-73.927271,Uptown,Downtown,0,0,0,,POINT (-73.927271 40.865491),POINT (-73.927271 40.865491),360610287003,36061028700,0.12429219091318144
277,137,East 105 St (L),B,"1,001,343","602,303",L28,137,BMT,Canarsie,East 105 St,Bk,FALSE,L,At Grade,40.650573,-73.899485,Manhattan,Canarsie,0,0,0,,POINT (-73.899485 40.650573),POINT (-73.899485 40.650573),360471098003,36047109800,0.13426432196975818
